City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
701,Poum,NC,-20.2333,164.0167,79.25,73,48,9.69,scattered clouds
702,Krasnoselkup,RU,65.7,82.4667,-5.58,91,90,6.89,overcast clouds
703,Sirsa,IN,29.5333,75.0167,68.47,38,0,8.55,clear sky
704,Cap Malheureux,MU,-19.9842,57.6142,77.0,87,85,3.0,overcast clouds
705,Vilhena,BR,-12.7406,-60.1458,69.24,96,100,1.12,moderate rain
706,Vanimo,PG,-2.6741,141.3028,83.7,71,90,4.52,light rain
707,San Quintin,MX,30.4833,-115.95,56.8,78,100,11.21,overcast clouds
708,Antalaha,MG,-14.9003,50.2788,75.24,85,100,3.4,overcast clouds
709,Pullman,US,46.7313,-117.1796,39.99,70,20,8.05,few clouds
710,Ambovombe,MG,-25.1667,46.0833,70.75,81,7,5.99,clear sky
711,Acari,PE,-15.4311,-74.6158,75.58,68,94,2.57,overcast clouds
712,Batsfjord,NO,70.6345,29.7185,18.55,91,100,8.14,overcast clouds
713,San Rafael,AR,-34.6177,-68.3301,78.85,35,75,10.16,broken clouds
714,Rio Grande,BR,-32.035,-52.0986,70.0,88,0,9.93,clear sky
715,Little Current,CA,45.9793,-81.9248,17.6,62,6,4.61,clear sky
716,Kapit,MY,2.0167,112.9333,81.46,86,100,1.05,overcast clouds
717,Mabaruma,GY,8.2,-59.7833,73.71,96,3,3.33,clear sky
718,Bergerac,FR,44.8333,0.5,45.0,93,90,5.75,overcast clouds
719,Loikaw,MM,19.6742,97.2094,84.81,15,65,1.1,broken clouds
720,Qianan,CN,44.9932,124.0581,33.49,79,86,13.8,overcast clouds
721,Allapalli,IN,19.4167,80.0667,80.47,37,0,5.59,clear sky
722,Brzeg Dolny,PL,51.273,16.7082,34.0,100,75,10.36,light snow
723,Padang,ID,-0.9492,100.3543,82.4,74,40,2.3,scattered clouds
724,Taltal,CL,-25.4,-70.4833,65.88,77,1,2.62,clear sky
725,Praya,CV,14.9215,-23.5087,66.2,77,40,23.02,scattered clouds
726,Vagur,FO,61.4732,-6.8119,43.21,84,0,9.48,clear sky
727,Maxixe,MZ,-23.8597,35.3472,69.08,83,0,4.45,clear sky
728,Jizan,SA,17.3333,42.6667,77.0,78,0,1.21,clear sky
729,Viedma,AR,-40.8135,-62.9967,73.0,31,0,23.44,clear sky
730,Ati,TD,13.2154,18.3353,70.99,15,0,9.44,clear sky
731,Wukari,NG,7.85,9.7833,77.94,66,84,5.75,broken clouds
732,Byumba,RW,-1.5763,30.0675,60.8,100,40,2.3,scattered clouds
733,Nanyang,CN,32.9947,112.5328,43.2,82,100,5.37,light rain
734,Kharan,PK,28.5833,65.4167,62.22,26,0,7.56,clear sky
735,Gornyy,RU,55.1153,83.9059,26.01,83,100,4.0,overcast clouds
736,Beberibe,BR,-4.1797,-38.1306,81.0,89,20,4.61,few clouds
737,Santa Clara,CU,22.4,-79.9667,69.8,78,40,5.75,light rain
738,Tabas,IR,33.5959,56.9244,52.57,38,0,1.54,clear sky
739,Norden,DE,53.6,7.2,30.0,82,4,1.01,clear sky
740,Oblivskaya,RU,48.5362,42.5014,29.07,89,0,15.86,clear sky
741,Marsh Harbour,BS,26.5412,-77.0636,67.69,69,4,29.55,clear sky
742,Alice Springs,AU,-23.7,133.8833,89.6,20,0,8.05,clear sky
743,Khudumelapye,BW,-23.8833,24.75,67.19,59,0,4.63,clear sky
744,Farmington,US,36.7281,-108.2187,57.0,22,1,8.05,clear sky
745,Elizabeth City,US,36.2946,-76.2511,37.4,60,1,6.91,clear sky
746,Hay River,CA,60.8156,-115.7999,10.4,67,23,4.61,few clouds
747,Pabrade,LT,55.0,25.7833,26.6,80,90,12.66,light snow
748,Porosozero,RU,62.7191,32.727,-2.79,92,100,9.62,overcast clouds
749,Castelldefels,ES,41.2779,1.9703,54.0,93,75,3.44,light intensity drizzle
750,Mount Isa,AU,-20.7333,139.5,93.2,38,31,17.27,scattered clouds
751,Redmond,US,47.674,-122.1215,42.01,92,64,5.68,moderate rain
752,Rantepao,ID,-2.9701,119.8978,78.03,66,100,2.35,overcast clouds
753,Chifeng,CN,42.2683,118.9636,46.18,48,0,7.65,clear sky
754,Saint-Georges,GD,12.0564,-61.7485,78.8,83,40,23.02,scattered clouds
755,Pisco,PE,-13.7,-76.2167,71.6,83,0,12.66,clear sky
756,Chatrapur,IN,19.35,84.9833,79.45,63,0,11.16,clear sky
757,Belyy Yar,RU,53.6039,91.3903,19.4,86,0,1.63,clear sky
758,Nalut,LY,30.3333,10.85,63.81,28,82,13.94,broken clouds
759,Durusu,TR,41.3053,28.6767,37.0,93,0,1.14,clear sky
760,George Town,MY,5.4112,100.3354,87.01,74,20,3.44,few clouds
761,Miramar,US,25.9873,-80.2323,64.99,67,90,16.11,overcast clouds
762,Sechura,PE,-5.5569,-80.8222,78.48,67,94,10.4,overcast clouds
763,Lazaro Cardenas,MX,17.9583,-102.2,73.94,86,0,2.39,clear sky
764,Kambove,CD,-10.8764,26.5969,61.3,99,100,5.37,light rain
765,Gamba,GA,-2.65,10.0,75.87,88,60,2.13,broken clouds
766,Fuxin,CN,42.0156,121.6589,41.76,60,0,9.17,clear sky
767,West Wendover,US,40.7391,-114.0733,48.2,34,1,4.61,clear sky
768,Peleduy,RU,59.6289,112.7406,23.18,94,100,12.77,light snow
769,Mogadishu,SO,2.0371,45.3438,77.54,84,2,17.87,clear sky
770,Dinguiraye,GN,11.3,-10.7167,82.85,36,100,2.04,overcast clouds
771,Sarab,IR,38.6066,44.9883,37.38,72,50,4.14,scattered clouds
772,Brae,GB,60.3964,-1.353,41.0,75,90,14.97,overcast clouds
773,Tungor,RU,53.3808,142.9564,10.71,89,0,12.15,clear sky
774,Ghugus,IN,19.9333,79.1333,83.93,20,0,0.65,clear sky
775,Qasigiannguit,GL,68.8193,-51.1922,15.8,73,100,11.5,overcast clouds
776,Banda Aceh,ID,5.5577,95.3222,83.79,63,75,4.07,broken clouds
777,La Cruz,MX,23.9167,-106.9,62.01,76,69,3.15,broken clouds
778,Porto Novo,BJ,6.4965,2.6036,84.2,84,40,14.97,scattered clouds
779,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,14.0,34,14,15.66,few clouds
780,Nuuk,GL,64.1835,-51.7216,26.6,93,90,4.61,overcast clouds
781,Taunton,GB,51.0211,-3.1047,30.0,89,0,1.99,clear sky
782,Maryville,US,35.7565,-83.9705,46.4,31,1,5.75,clear sky
783,Amga,RU,60.8953,131.9608,3.81,92,100,4.79,light snow
784,Brigantine,US,39.4101,-74.3646,35.01,43,1,13.47,clear sky
785,Mamit,IN,23.9333,92.4833,77.81,40,9,1.48,clear sky
786,Mantua,IT,45.1667,10.7833,35.01,88,0,1.99,clear sky
787,Inverell,AU,-29.7833,151.1167,71.01,67,100,10.0,overcast clouds
788,Fenyi,CN,27.8112,114.6681,47.39,92,100,2.06,heavy intensity rain
789,Buturlino,RU,55.5667,44.8974,9.61,93,16,9.04,few clouds
790,Amahai,ID,-3.3333,128.9167,84.61,69,3,2.48,clear sky
791,Kandalaksha,RU,67.162,32.4123,-4.13,89,99,0.54,overcast clouds
792,Cerqueira Cesar,BR,-23.0356,-49.1661,63.41,99,2,6.29,clear sky
793,Shenkursk,RU,62.1091,42.896,0.18,93,100,8.14,overcast clouds
794,Kokopo,PG,-4.352,152.2633,82.98,76,100,6.33,light rain
795,Jinchang,CN,38.4953,102.1739,45.18,48,0,3.96,clear sky
796,Luorong,CN,24.4058,109.6086,60.6,73,88,5.68,overcast clouds
797,Lavrentiya,RU,65.5833,-171.0,33.55,95,100,26.64,snow
798,Yerofey Pavlovich,RU,53.9667,121.9667,15.82,95,100,6.91,overcast clouds
799,Maniitsoq,GL,65.4167,-52.9,19.8,95,64,12.44,broken clouds
800,Manzanillo,CU,20.3433,-77.1167,73.47,79,8,9.62,clear sky
801,Obihiro,JP,42.9172,143.2044,28.4,50,20,1.14,few clouds
802,Maumere,ID,-8.6199,122.2111,83.57,71,1,4.09,clear sky
803,Aswan,EG,24.0934,32.907,60.98,29,0,10.25,clear sky
804,Tucupita,VE,9.0622,-62.051,73.53,95,89,3.94,overcast clouds
805,Khandbari,NP,27.3747,87.2039,69.76,29,0,2.3,clear sky
806,Xuddur,SO,4.1213,43.8894,64.92,93,1,15.17,clear sky
807,Andros Town,BS,24.7,-77.7667,71.6,60,75,13.8,broken clouds
808,Stuttgart,DE,48.7823,9.177,26.01,86,0,1.14,clear sky
809,Ipixuna,BR,-1.7625,-48.8043,77.0,88,0,3.44,clear sky
810,Kanigiri,IN,15.4,79.5167,77.32,70,0,5.21,clear sky
811,Limulunga,ZM,-15.0969,23.1376,64.33,90,38,2.15,scattered clouds
812,Ordzhonikidze,KZ,52.4411,61.7408,-2.27,90,8,8.95,clear sky
813,Scottsbluff,US,41.8666,-103.6672,50.0,34,1,6.91,clear sky
814,Ringsted,DK,55.4426,11.7901,27.0,86,2,2.3,clear sky
815,Yarmouth,US,41.7057,-70.2286,28.99,73,1,7.31,clear sky
816,Coihaique,CL,-45.5752,-72.0662,38.55,77,0,5.91,clear sky
817,Roebourne,AU,-20.7833,117.1333,90.16,52,0,11.1,clear sky
818,Hualmay,PE,-11.0964,-77.6139,72.73,82,100,6.51,overcast clouds
819,Maturin,VE,9.75,-63.1767,73.04,95,100,5.17,overcast clouds
820,Russell,US,32.3502,-85.1999,53.6,45,1,5.73,clear sky
821,Gonzalez,US,30.5816,-87.2914,59.0,31,1,4.61,clear sky
822,Nadvoitsy,RU,63.8667,34.3167,-9.22,90,96,9.75,overcast clouds
823,Broome,US,42.2506,-75.833,17.6,53,1,5.75,clear sky
824,Ravar,IR,31.2656,56.8055,52.02,41,0,2.82,clear sky
825,Msanga,TZ,-6.05,36.0333,64.27,96,100,2.42,light rain
826,Cabra,ES,37.4725,-4.4421,50.0,80,8,3.13,clear sky
827,Kalengwa,ZM,-13.4659,25.0027,61.14,99,100,3.96,overcast clouds
828,Gobabis,NA,-22.45,18.9667,64.27,59,10,2.57,clear sky
829,Micheweni,TZ,-4.9667,39.8333,81.0,72,89,10.11,overcast clouds
830,Samoded,RU,63.6083,40.5111,-10.86,90,96,6.62,overcast clouds
831,Konevo,RU,62.1215,39.3192,-0.31,92,100,9.55,overcast clouds
832,Muros,ES,42.7762,-9.0603,44.01,79,0,1.01,clear sky
833,Baft,IR,29.234,56.6057,43.14,57,0,2.64,clear sky
834,Daru,PG,-9.0763,143.2092,84.24,70,88,4.65,overcast clouds
835,Coari,BR,-4.085,-63.1414,77.04,87,87,2.3,overcast clouds
836,Mombetsu,JP,44.3525,143.3525,30.2,80,75,5.75,light snow
837,Marovoay,MG,-16.1,46.6333,77.0,94,20,4.61,few clouds
838,Kumluca,TR,36.3703,30.2869,54.68,60,0,1.16,clear sky
839,Huarmey,PE,-10.0681,-78.1522,73.42,80,100,5.75,overcast clouds
840,Sant Feliu De Guixols,ES,41.7833,3.0333,54.0,93,75,8.05,broken clouds
841,Mwinilunga,ZM,-11.7358,24.4293,61.97,97,100,3.11,light rain
842,Qui Nhon,VN,13.7667,109.2333,79.93,74,28,12.37,scattered clouds
843,Marzuq,YE,14.4,46.4667,55.6,39,5,3.04,clear sky
844,Chaozhou,CN,23.6651,116.6379,66.2,68,75,4.47,broken clouds
845,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,70.93,44,0,5.35,clear sky
846,Hurricane,US,37.1753,-113.2899,66.0,16,1,4.61,clear sky
847,Melnik,CZ,50.3505,14.4741,30.0,86,75,5.75,broken clouds
848,Gijon,ES,43.5357,-5.6615,48.99,88,98,1.99,overcast clouds
849,Plettenberg Bay,ZA,-34.0527,23.3716,63.18,87,88,6.67,overcast clouds
850,Namatanai,PG,-3.6667,152.4333,81.54,79,100,8.5,moderate rain
851,Haifa,IL,32.8156,34.9892,59.13,71,99,7.25,overcast clouds
852,Finschhafen,PG,-6.6024,147.8681,78.26,88,100,13.33,overcast clouds
853,Ust-Ilimsk,RU,58.0006,102.6619,14.97,93,100,12.44,overcast clouds
854,Huanren,CN,41.2647,125.3667,40.46,58,71,3.49,broken clouds
855,Yumen,CN,40.2833,97.2,39.79,58,4,14.88,clear sky
856,Joensuu,FI,62.6012,29.7632,5.0,92,0,6.91,clear sky
857,Horsham,GB,51.064,-0.3272,30.0,93,0,1.14,clear sky
858,Kendari,ID,-3.945,122.4989,74.37,93,100,4.36,overcast clouds
859,Tirumullaivasal,IN,11.2333,79.8333,81.72,69,61,4.61,broken clouds
860,Shupiyan,IN,33.7167,74.8333,44.56,60,61,1.5,broken clouds
861,Oriximina,BR,-1.7656,-55.8661,75.24,94,99,3.69,moderate rain
862,Post Falls,US,47.718,-116.9516,39.99,60,40,6.91,scattered clouds
863,Swan Hill,AU,-35.3378,143.5544,81.57,34,96,6.17,overcast clouds
864,Kenai,US,60.5544,-151.2583,30.2,43,1,5.75,clear sky
865,Addis Abeba,ET,9.025,38.7469,54.05,43,57,2.06,broken clouds
866,Enid,US,36.3956,-97.8784,52.0,61,1,10.36,clear sky
867,Bentong,MY,3.5181,101.9079,88.0,69,20,2.3,few clouds
868,Yeppoon,AU,-23.1333,150.7333,86.0,51,90,12.66,overcast clouds
869,Khanpur,PK,28.6453,70.6567,74.43,26,0,14.74,clear sky
870,Jacmel,HT,18.2342,-72.5347,75.2,78,55,19.57,broken clouds
871,Broken Hill,AU,-31.95,141.4333,84.2,24,40,9.22,scattered clouds
872,Koratla,IN,18.8167,78.7167,82.22,23,0,5.57,clear sky
873,Puerto Asis,CO,0.5133,-76.5007,69.62,98,100,1.48,overcast clouds
874,Ciudad Bolivar,VE,8.1222,-63.5497,81.12,65,66,15.05,broken clouds
875,Namie,JP,37.4833,141.0,48.0,47,100,9.98,overcast clouds
876,Malinao,PH,7.5917,124.6889,81.18,57,94,6.69,overcast clouds
877,Talcahuano,CL,-36.7167,-73.1167,66.2,82,0,10.36,clear sky
878,Taoudenni,ML,22.6783,-3.9836,65.46,26,2,7.63,clear sky
879,Alyangula,AU,-13.8483,136.4192,80.6,69,75,12.66,broken clouds
880,Iskateley,RU,67.6803,53.1512,-27.33,86,75,8.75,broken clouds
881,Ranot,TH,7.7777,100.3213,82.49,72,90,13.18,overcast clouds
882,Erenhot,CN,43.6475,111.9767,36.37,70,0,3.44,clear sky
883,Aberdeen,GB,57.1437,-2.0981,42.01,100,75,2.3,moderate rain
884,Bongor,TD,10.2806,15.3722,71.24,20,0,6.22,clear sky
885,Mareeba,AU,-17.0,145.4333,89.01,62,40,6.91,scattered clouds
886,Tessalit,ML,20.1986,1.0114,72.75,21,100,9.06,overcast clouds
887,Pryazha,RU,61.6926,33.6216,8.6,78,100,11.18,light snow
888,Mbini,GQ,1.574,9.6134,77.0,100,20,2.48,light rain
889,Kurilsk,RU,45.2333,147.8833,25.23,92,94,13.35,overcast clouds
890,Linxia,CN,35.6003,103.2064,47.62,45,0,1.48,clear sky
891,Olmos,PE,-5.9847,-79.7453,77.0,77,100,0.65,moderate rain
892,Beysehir,TR,37.6773,31.7246,35.06,87,23,2.82,few clouds
893,Launceston,AU,-41.45,147.1667,64.4,68,90,6.91,overcast clouds
894,Kudahuvadhoo,MV,2.6708,72.8944,82.65,71,17,8.61,few clouds
895,Sebinkarahisar,TR,40.2883,38.4236,25.81,97,99,1.88,overcast clouds
896,Lakes Entrance,AU,-37.8811,147.981,80.01,44,96,1.01,overcast clouds
897,Tocopilla,CL,-22.092,-70.1979,70.59,69,9,7.25,clear sky
898,Varhaug,NO,58.6147,5.6457,30.0,68,0,9.22,clear sky
899,Sciacca,IT,37.5082,13.0881,50.0,81,97,3.0,overcast clouds
900,Pravia,ES,43.4906,-6.1508,48.99,93,90,2.3,overcast clouds
901,Zhezkazgan,KZ,47.8043,67.7144,31.42,99,100,15.52,light snow
902,Leshukonskoye,RU,64.8989,45.7622,-19.07,87,11,6.42,few clouds
903,Neiafu,TO,-18.65,-173.9833,86.0,74,40,11.5,scattered clouds
904,Hemsedal,NO,60.8629,8.5534,10.99,71,95,3.42,overcast clouds
905,Payson,US,40.0444,-111.7321,52.0,54,75,6.91,broken clouds
906,Anadyr,RU,64.75,177.4833,-5.01,77,75,13.42,light snow
907,Dicabisagan,PH,17.0818,122.4157,82.04,57,3,8.34,clear sky
908,Vao,NC,-22.6667,167.4833,74.98,77,36,17.05,scattered clouds
909,Monrovia,LR,6.3005,-10.7969,75.2,94,20,5.19,few clouds
910,Maragogi,BR,-9.0122,-35.2225,77.56,85,8,6.46,clear sky
911,Ayagoz,KZ,47.9714,80.4392,23.38,95,96,10.98,overcast clouds
912,Antiguo Morelos,MX,22.5495,-99.0812,69.01,56,100,5.01,overcast clouds
913,Ukiah,US,39.1502,-123.2078,55.4,50,1,5.75,clear sky
914,Ouadda,CF,8.0777,22.4007,70.72,23,90,3.15,overcast clouds
915,Sulangan,PH,11.1373,123.7228,81.48,74,77,13.71,broken clouds
916,Cleveland,US,41.4995,-81.6954,30.2,55,1,4.61,clear sky
917,Caucaia,BR,-3.7361,-38.6531,81.0,89,20,4.61,few clouds
918,Qarqin,AF,37.4185,66.0436,52.11,56,100,10.2,overcast clouds
919,Jalingo,NG,8.8833,11.3667,76.51,18,0,2.75,clear sky
920,Polson,US,47.6936,-114.1632,37.99,63,100,1.01,overcast clouds
921,Zapolyarnyy,RU,69.4154,30.8136,5.0,92,20,4.61,light snow
922,Bousso,TD,10.4795,16.7117,74.71,18,0,7.2,clear sky
923,Port Augusta,AU,-32.5,137.7667,73.4,60,40,16.11,scattered clouds
924,Ascension,US,30.2169,-90.9001,51.8,50,1,4.59,clear sky
925,Wajima,JP,37.4,136.9,41.0,56,75,6.91,broken clouds
926,Kesova Gora,RU,57.5836,37.2922,13.1,97,100,5.75,overcast clouds
927,Karakol,KG,42.4907,78.3936,34.02,77,74,0.96,broken clouds
928,Ronne,DK,55.1009,14.7066,32.0,64,0,4.61,clear sky
929,Gboko,NG,7.3179,8.9951,78.44,80,28,12.48,scattered clouds
930,Hobyo,SO,5.3505,48.5268,78.39,77,57,16.17,broken clouds
931,Trapani,IT,37.8333,12.6667,55.4,100,20,8.05,few clouds
932,Veraval,IN,20.9,70.3667,76.28,69,0,6.53,clear sky
933,Fernley,US,39.608,-119.2518,51.01,31,1,7.0,clear sky
934,Aden,YE,12.7794,45.0367,77.7,71,0,11.79,clear sky
935,Shemordan,RU,56.1856,50.3972,21.54,98,100,14.29,light snow
936,Boende,CD,-0.2167,20.8667,70.23,95,100,3.71,light rain
937,Lewistown,US,40.5992,-77.5714,32.0,40,1,1.83,clear sky
938,Wai,IN,17.9333,73.9,79.54,17,0,4.25,clear sky
939,Mayskiy,RU,47.6931,40.1025,28.4,86,40,17.9,scattered clouds
940,Shiyan,CN,32.6475,110.7781,42.84,81,100,3.85,overcast clouds
941,Tabuk,PH,17.4189,121.4443,80.06,65,48,4.52,scattered clouds
942,Turgutlu,TR,38.4953,27.6997,34.0,77,0,0.54,clear sky
943,Kurumkan,RU,54.3,110.3,25.05,87,96,12.12,overcast clouds
944,Onalaska,US,43.8844,-91.2351,46.4,61,1,8.05,clear sky
945,Cuxhaven,DE,53.8718,8.6909,30.2,87,1,4.61,clear sky
946,Mildura,AU,-34.2,142.15,82.0,39,75,8.05,broken clouds
947,Sakakah,SA,29.9697,40.2064,50.0,50,0,5.75,clear sky
948,Pacifica,US,37.6138,-122.4869,51.01,81,20,8.05,haze
949,Santa Cruz,BO,-17.8,-63.1667,77.0,83,0,3.44,clear sky
950,Paracuru,BR,-3.41,-39.0306,81.0,79,87,13.0,overcast clouds
951,Farafangana,MG,-22.8167,47.8333,73.69,85,42,7.87,scattered clouds
952,Tamale,GH,9.4008,-0.8393,85.12,53,86,10.92,overcast clouds
953,Lahaina,US,20.8783,-156.6825,80.6,73,75,18.41,broken clouds
954,Guarapari,BR,-20.6667,-40.4975,71.6,100,75,2.3,moderate rain
955,Jinka,ET,5.65,36.65,68.0,47,99,2.39,overcast clouds
956,Jining,CN,35.405,116.5814,52.05,44,95,6.6,overcast clouds
957,Straumen,NO,63.8709,11.2999,35.01,93,20,5.75,snow
958,Hauge,NO,58.3436,6.2812,33.01,62,100,5.64,overcast clouds
959,Khorramshahr,IR,30.4397,48.1664,53.6,71,0,2.3,clear sky
960,Pacific Grove,US,36.6177,-121.9166,51.01,88,17,5.01,few clouds
961,Surovikino,RU,48.6078,42.8486,29.14,90,0,17.69,clear sky
962,Muisne,EC,0.6,-80.0333,76.98,87,100,1.97,moderate rain
963,Bontang,ID,0.1333,117.5,83.53,64,96,6.02,overcast clouds
964,Biak,ID,-0.9131,122.8766,80.47,70,97,5.64,overcast clouds
965,Port-Cartier,CA,50.0334,-66.8654,23.0,68,75,5.75,broken clouds
966,Alvaraes,BR,-3.2208,-64.8042,75.07,95,90,2.35,overcast clouds
967,Lososina,RU,48.9975,140.3106,25.56,87,0,5.73,clear sky
968,Sukumo,JP,32.9333,132.7333,60.55,60,99,1.23,overcast clouds
969,Nador,MA,35.174,-2.9287,59.0,72,20,4.61,few clouds
970,Canico,PT,32.6333,-16.85,60.8,82,75,8.05,broken clouds
971,Trudobelikovskiy,RU,45.2686,38.1631,27.0,60,18,4.9,few clouds
972,Batemans Bay,AU,-35.7167,150.1833,77.0,72,100,9.82,light rain
973,Cavalcante,BR,-13.7975,-47.4583,68.88,82,0,0.85,clear sky
974,Ishim,RU,56.1128,69.4902,7.72,95,98,11.63,overcast clouds
975,Minab,IR,27.1467,57.0801,60.8,82,20,2.3,few clouds
976,Taksimo,RU,56.3444,114.8794,15.67,89,100,4.52,light snow
977,Sabang,ID,5.8933,95.3214,82.36,74,67,9.22,broken clouds
978,Berdigestyakh,RU,62.0989,126.6992,5.72,94,100,5.68,overcast clouds
979,Hoorn,NL,52.6431,5.0578,39.99,85,98,7.0,overcast clouds
980,Boa Vista,BR,2.8197,-60.6733,77.0,83,0,8.05,clear sky
981,Myrtle Beach,US,33.6891,-78.8867,44.6,39,1,5.75,clear sky
982,Eskisehir,TR,39.7767,30.5206,26.6,93,40,1.14,scattered clouds
983,Frontignan,FR,43.4485,3.754,48.2,100,90,5.75,overcast clouds
984,Ribas Do Rio Pardo,BR,-20.4431,-53.7592,70.38,87,0,2.24,clear sky
985,Acarau,BR,-2.8856,-40.12,78.28,86,97,10.36,overcast clouds
986,Sembakung,ID,3.8167,117.25,83.28,73,94,0.72,overcast clouds
987,The Valley,AI,18.217,-63.0578,78.8,78,20,11.5,few clouds
988,Cairns,AU,-16.9167,145.7667,89.01,62,40,6.91,scattered clouds
989,Phalodi,IN,27.1333,72.3667,74.61,37,0,12.33,clear sky
990,Ambon,ID,-3.6954,128.1814,86.0,70,40,4.81,scattered clouds
991,Verkhnyaya Sinyachikha,RU,57.976,61.6673,-5.03,91,0,4.85,clear sky
992,Empalme,MX,27.9667,-110.8167,69.8,52,1,10.36,clear sky
993,Portobelo,PA,9.55,-79.65,81.0,80,72,16.08,broken clouds
994,Chardara,KZ,41.2547,67.9692,47.73,68,100,5.3,overcast clouds
995,Dali,CN,25.7,100.1833,59.9,38,0,4.54,clear sky
996,Aranos,NA,-24.1333,19.1167,70.27,39,0,11.21,clear sky
997,Aban,RU,56.67,96.06,12.83,94,38,6.6,scattered clouds
998,Pundaguitan,PH,6.3711,126.1689,81.39,73,100,7.81,overcast clouds
999,Wilson,US,36.1501,-86.2833,41.0,65,40,2.04,scattered clouds
1000,Zhicheng,CN,30.2956,111.5047,45.0,94,99,2.53,overcast clouds
1001,Fort Nelson,CA,58.8053,-122.7002,26.6,54,40,2.3,scattered clouds
1002,Moranbah,AU,-22.0016,148.0466,88.93,37,0,10.74,clear sky
1003,Lulea,SE,65.5842,22.1547,14.0,73,20,9.22,few clouds
1004,Trinidad,BO,-14.8333,-64.9,75.24,85,6,2.86,clear sky
1005,Montepuez,MZ,-13.1256,38.9997,69.57,98,100,3.38,light rain
1006,Dwarka,IN,22.2394,68.9678,77.36,76,0,7.09,clear sky
1007,Loandjili,CG,-4.7561,11.8578,77.0,94,20,2.3,mist
1008,Nanzhang,CN,31.7765,111.8386,49.14,65,98,2.21,moderate rain
1009,Ardakan,IR,32.31,54.0175,42.8,36,0,2.3,clear sky
1010,Yairipok,IN,24.6667,94.0667,74.26,37,0,0.87,clear sky
1011,Saint-Joseph,RE,-21.3667,55.6167,77.0,78,35,8.05,scattered clouds
1012,Liberty,US,31.8335,-81.5004,46.0,65,1,2.8,clear sky
1013,Pandharpur,IN,17.6667,75.3333,80.76,19,0,2.13,clear sky
1014,Terney,RU,45.0503,136.6092,28.71,84,0,6.73,clear sky
1015,Port Hedland,AU,-20.3167,118.5667,89.6,58,0,13.8,clear sky
1016,Honningsvag,NO,70.9821,25.9704,28.65,88,55,20.42,broken clouds
1017,Manzhouli,CN,49.6,117.4333,22.1,92,100,4.27,overcast clouds
1018,Ushtobe,KZ,45.2514,77.9838,39.49,89,100,9.48,overcast clouds
1019,Omsukchan,RU,62.5333,155.8,-17.07,80,99,6.51,overcast clouds
1020,Neuquen,AR,-38.9516,-68.0591,73.4,40,0,10.36,clear sky
1021,Neyshabur,IR,36.2133,58.7958,46.26,54,99,3.87,overcast clouds
1022,Celestun,MX,20.8667,-90.4,72.36,72,0,15.55,clear sky
1023,Sibolga,ID,1.7427,98.7792,83.19,62,45,2.42,scattered clouds
1024,Vila Do Maio,CV,15.1333,-23.2167,66.2,77,40,23.02,scattered clouds
1025,Pervomayskoye,RU,43.919,46.7102,30.15,89,59,7.25,broken clouds
1026,Huilong,CN,31.8111,121.655,54.0,83,40,3.0,scattered clouds
1027,Morondava,MG,-20.2833,44.2833,74.53,87,0,4.83,clear sky
1028,Requena,ES,39.4883,-1.1004,51.8,93,75,5.75,light rain
1029,Vestmannaeyjar,IS,63.4427,-20.2734,44.76,90,80,29.48,broken clouds
1030,General Roca,AR,-39.0333,-67.5833,73.4,40,0,10.36,clear sky
1031,Dudinka,RU,69.4058,86.1778,-19.61,88,99,4.47,overcast clouds
1032,Coxim,BR,-18.5067,-54.76,71.28,90,0,1.9,clear sky
1033,Nelson Bay,AU,-32.7167,152.15,89.01,58,0,4.61,clear sky
1034,Monterey,US,36.2505,-121.2516,53.6,71,1,11.5,clear sky
1035,El Seibo,DO,18.7641,-69.0375,75.2,94,20,0.98,few clouds
1036,Laishevo,RU,55.4046,49.5504,23.0,93,90,15.66,heavy snow
1037,Itupiranga,BR,-5.1347,-49.3267,73.45,95,100,3.42,very heavy rain
1038,Tulskiy,RU,44.5094,40.1762,25.54,92,94,3.96,overcast clouds
1039,Turukhansk,RU,65.8167,87.9833,-8.66,90,100,8.21,overcast clouds
1040,Hot Springs,US,34.5037,-93.0552,48.2,53,1,5.75,clear sky
1041,Malindi,KE,-3.2175,40.1191,76.82,80,77,3.09,broken clouds
1042,Dubbo,AU,-32.25,148.6167,86.0,45,93,12.66,overcast clouds
1043,Hirara,JP,24.8,125.2833,75.2,83,75,14.97,broken clouds
1044,Asyut,EG,27.181,31.1837,51.8,66,0,6.91,clear sky
1045,Doctor Juan Manuel Frutos,PY,-25.3667,-55.8,65.84,58,0,2.19,clear sky
1046,Shakiso,ET,5.75,38.9167,53.06,42,13,3.47,few clouds
1047,Persianovskiy,RU,47.5137,40.1075,28.99,86,40,17.9,scattered clouds
1048,Acurenam,GQ,1.0322,10.6488,66.97,99,99,2.86,overcast clouds
1049,Kompaniyivka,UA,48.2511,32.208,28.02,92,48,8.75,scattered clouds
1050,Grafton,US,42.207,-71.6856,26.6,46,1,8.05,clear sky
1051,Tadine,NC,-21.55,167.8833,77.97,75,61,13.29,broken clouds
1052,Avera,US,33.194,-82.5271,39.2,60,1,1.03,clear sky
